Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST_3921,41,108905,26256,701,48,No
CUST_3922,55,97225,46406,406,12,Yes
CUST_3923,32,102867,40105,410,48,Yes
CUST_3924,46,57528,10594,576,24,No
CUST_3925,39,144597,7460,513,36,Yes
CUST_3926,27,98972,11820,805,12,No
CUST_3927,27,85602,41210,420,12,No
CUST_3928,46,116261,21191,433,48,No
CUST_3929,60,110748,24095,670,48,Yes
CUST_3930,25,143193,15529,556,12,Yes
CUST_3931,41,146277,37175,479,48,Yes
CUST_3932,34,53332,22675,347,48,Yes
CUST_3933,24,144481,48158,318,48,No
CUST_3934,43,110937,10374,345,48,No
CUST_3935,62,149529,30976,750,48,No
CUST_3936,40,98929,18142,355,60,No
CUST_3937,35,89206,17204,391,60,Yes
CUST_3938,49,111137,12394,381,60,No
CUST_3939,28,22251,38593,378,12,Yes
CUST_3940,61,65717,46964,582,36,No
CUST_3941,39,119108,16652,610,12,No
CUST_3942,59,47027,38740,459,60,Yes
CUST_3943,48,117382,49036,615,12,No
CUST_3944,47,106551,5443,455,36,Yes
CUST_3945,24,29583,28903,767,48,No
CUST_3946,35,70387,38522,761,24,Yes
CUST_3947,55,43104,33180,416,60,No
CUST_3948,57,32224,26119,663,60,No
CUST_3949,21,80624,15363,765,36,No
CUST_3950,23,76058,48665,483,48,No
CUST_3951,44,124320,43164,465,48,Yes
CUST_3952,47,116372,36541,374,24,No
CUST_3953,60,49299,8465,571,48,No
CUST_3954,56,98572,7711,802,36,No
CUST_3955,54,105469,30198,642,48,No
CUST_3956,49,97928,27488,550,36,No
CUST_3957,44,149518,43515,429,60,Yes
CUST_3958,44,93474,28608,657,60,No
CUST_3959,62,24141,32898,707,60,No
CUST_3960,24,43350,6919,794,12,Yes
CUST_3961,23,95082,36171,781,60,No
CUST_3962,54,90871,25599,377,36,Yes
CUST_3963,43,25077,21965,813,24,No
CUST_3964,43,66015,19434,620,48,No
CUST_3965,25,91147,41649,589,60,No
CUST_3966,51,79180,6999,596,12,No
CUST_3967,61,60857,19849,774,12,No
CUST_3968,26,121196,15903,322,36,Yes
CUST_3969,57,79840,10445,471,24,No
CUST_3970,30,145463,40396,617,60,No
CUST_3971,60,79902,23040,492,60,Yes
CUST_3972,27,25577,5246,417,12,Yes
CUST_3973,59,40002,36153,305,36,No
CUST_3974,58,70711,10212,782,12,No
CUST_3975,41,59451,8339,431,12,No
CUST_3976,40,119811,28142,392,24,No
CUST_3977,23,69103,24394,821,36,Yes
CUST_3978,42,48647,40136,593,24,No
CUST_3979,24,54831,17186,691,36,No
CUST_3980,48,138330,39607,548,60,No
CUST_3981,32,120304,43973,716,48,No
CUST_3982,58,116498,9395,442,48,No
CUST_3983,56,148949,20290,536,36,No
CUST_3984,61,133870,27151,586,48,No
CUST_3985,25,115119,8691,576,12,No
CUST_3986,33,86830,12470,686,60,No
CUST_3987,43,100632,8841,681,60,Yes
CUST_3988,50,56833,42116,749,48,Yes
CUST_3989,57,132394,22776,590,36,Yes
CUST_3990,45,112864,11060,468,12,Yes
CUST_3991,47,44398,32584,742,36,No
CUST_3992,34,144633,9300,483,48,No
CUST_3993,56,81554,8338,344,60,No
CUST_3994,59,70755,10487,567,60,No
CUST_3995,36,37706,41282,775,36,No
CUST_3996,42,42340,34529,552,24,Yes
CUST_3997,41,84994,35262,695,36,No
CUST_3998,41,83884,16280,588,24,No
CUST_3999,28,104361,48075,511,36,No
CUST_4000,36,37482,33804,320,24,No
CUST_4001,51,74225,14915,615,24,No
CUST_4002,62,78849,16158,737,24,No
CUST_4003,30,94854,13621,722,24,No
CUST_4004,52,61256,15547,532,12,No
CUST_4005,54,129545,28177,422,24,No
CUST_4006,29,128721,7459,513,24,No
CUST_4007,37,101110,33768,339,60,Yes
CUST_4008,31,133606,43041,631,12,No
CUST_4009,52,34650,47225,481,24,Yes
CUST_4010,30,66118,43191,564,48,No
CUST_4011,42,48930,22434,832,12,No
CUST_4012,37,105707,43247,731,60,No
CUST_4013,24,149030,20419,495,36,No
CUST_4014,45,120400,40017,808,60,No
CUST_4015,41,31801,40577,746,60,No
CUST_4016,57,71360,7921,827,12,Yes
CUST_4017,58,107908,9676,501,12,No
CUST_4018,21,36559,25425,432,48,No
CUST_4019,45,52334,40185,438,48,No
CUST_4020,56,125473,18463,792,12,No
CUST_4021,37,33288,30474,369,12,No
CUST_4022,61,42398,45935,314,12,No
CUST_4023,44,96230,6469,511,36,Yes
CUST_4024,22,32191,12292,359,60,No
CUST_4025,60,38051,30409,551,48,No
CUST_4026,35,81715,28526,745,48,No
CUST_4027,52,30737,28465,301,24,No
CUST_4028,59,85140,35955,635,36,No
CUST_4029,26,45251,31785,318,12,No
CUST_4030,21,70975,26033,377,12,Yes
CUST_4031,43,25147,11931,771,36,No
CUST_4032,59,70508,6091,327,48,No
CUST_4033,37,72224,30772,464,12,No
CUST_4034,54,39643,21363,757,24,Yes
CUST_4035,61,58967,33490,475,48,No
CUST_4036,49,118850,5260,328,60,Yes
CUST_4037,29,123535,15456,578,36,No
CUST_4038,33,60733,27320,582,48,Yes
CUST_4039,26,104003,18435,778,60,No
CUST_4040,26,54808,47145,818,24,No
CUST_4041,40,139222,32025,604,36,No
CUST_4042,23,87288,33109,408,12,No
CUST_4043,37,78959,25754,623,12,No
CUST_4044,32,21849,9301,505,60,Yes
CUST_4045,21,88178,12207,533,48,Yes
CUST_4046,37,87136,32920,757,24,No
CUST_4047,23,80740,27203,486,60,No
CUST_4048,46,132255,26545,781,24,No
CUST_4049,35,106322,29016,706,24,No
CUST_4050,56,64565,36098,808,24,Yes
CUST_4051,52,40183,13556,819,36,No
CUST_4052,52,135306,25102,352,60,No
CUST_4053,24,21132,43893,697,36,No
CUST_4054,38,58259,6924,498,48,No
CUST_4055,39,116612,24479,690,48,No
CUST_4056,63,83668,44451,797,12,No
CUST_4057,55,148355,23922,471,12,No
CUST_4058,60,58563,23660,385,12,Yes
CUST_4059,34,112227,14945,485,48,Yes
CUST_4060,53,128835,5306,455,24,Yes
CUST_4061,34,30931,27959,792,24,No
CUST_4062,54,147156,9231,820,60,No
CUST_4063,24,93169,43796,429,48,Yes
CUST_4064,44,149457,17207,380,12,Yes
CUST_4065,49,70639,44426,683,48,No
CUST_4066,39,142536,11336,594,24,Yes
CUST_4067,26,123313,14630,568,24,No
CUST_4068,53,78901,22256,834,36,No
CUST_4069,60,120417,38909,677,36,No
CUST_4070,39,21044,46168,675,60,No
CUST_4071,21,66691,38719,387,48,Yes
CUST_4072,25,120735,47017,410,36,No
CUST_4073,47,44363,35013,453,36,No
CUST_4074,36,66694,19455,762,48,No
CUST_4075,26,21582,9722,455,24,No
CUST_4076,60,99910,17812,617,60,Yes
CUST_4077,33,86844,35276,537,60,Yes
CUST_4078,55,41301,41776,633,60,No
CUST_4079,39,94329,15060,405,36,Yes
CUST_4080,32,21620,18056,781,24,No
CUST_4081,36,82224,11655,681,60,No
CUST_4082,63,76655,27574,560,48,No
CUST_4083,30,115419,18027,592,60,No
CUST_4084,45,57534,9030,634,12,No
CUST_4085,40,140050,29243,775,24,No
CUST_4086,51,123496,38289,524,12,Yes
CUST_4087,24,59390,24739,753,24,No
CUST_4088,64,91629,39168,595,48,No
CUST_4089,43,75856,49698,762,36,No
CUST_4090,22,69252,41491,513,36,Yes
CUST_4091,42,75809,35013,457,24,No
CUST_4092,57,42259,11579,571,60,No
CUST_4093,28,40655,23242,537,12,Yes
CUST_4094,27,53005,9781,602,48,No
CUST_4095,34,51629,25448,820,60,No
CUST_4096,23,43610,26446,620,36,No
CUST_4097,36,77184,16043,358,60,Yes
CUST_4098,39,41602,24853,657,12,No
CUST_4099,38,105945,25079,550,36,No
CUST_4100,36,31110,22101,735,24,No
CUST_4101,28,26073,5642,445,48,No
CUST_4102,53,120846,33016,651,48,Yes
CUST_4103,32,100818,23932,544,36,No
CUST_4104,31,30195,49653,600,24,No
CUST_4105,25,21537,29945,737,12,No
CUST_4106,47,37138,12549,399,48,No
CUST_4107,32,64328,18397,779,36,No
CUST_4108,37,145138,30362,714,48,No
CUST_4109,26,66202,38717,464,24,Yes
CUST_4110,53,60164,28016,601,12,No
CUST_4111,25,146545,19732,420,24,No
CUST_4112,48,109743,31911,387,60,No
CUST_4113,34,74659,22866,516,24,No
CUST_4114,25,106155,47607,478,24,No
CUST_4115,53,69692,32621,462,48,No
CUST_4116,61,140198,17823,469,24,No
CUST_4117,39,44845,34986,600,36,Yes
CUST_4118,42,109846,19690,673,48,No
CUST_4119,25,123435,44107,502,48,Yes
CUST_4120,22,50562,15956,346,60,No
CUST_4121,50,48036,26303,762,36,Yes
CUST_4122,59,80752,41533,707,24,No
CUST_4123,24,94233,34674,493,60,No
CUST_4124,53,103049,40595,726,36,No
CUST_4125,33,128575,7058,616,60,No
CUST_4126,40,88681,16519,778,12,No
CUST_4127,27,47818,36115,720,24,No
CUST_4128,35,50544,5730,568,60,Yes
CUST_4129,43,82532,6832,780,12,No
CUST_4130,34,98636,46368,562,24,Yes
CUST_4131,43,77705,27889,725,60,No
CUST_4132,39,40104,44938,465,60,No
CUST_4133,49,144336,9179,727,60,No
CUST_4134,40,147904,11299,696,60,No
CUST_4135,49,89603,12830,515,48,Yes
CUST_4136,44,122499,49207,406,60,Yes
CUST_4137,38,79025,42570,397,48,Yes
CUST_4138,30,116264,27441,781,48,No
CUST_4139,61,52317,11615,798,12,No
CUST_4140,28,51416,11762,529,24,Yes
CUST_4141,46,62012,43311,556,48,No
CUST_4142,49,125585,29709,342,36,No
CUST_4143,30,88045,42651,541,48,No
CUST_4144,37,41400,28434,394,36,Yes
CUST_4145,22,68270,26343,487,12,No
CUST_4146,26,92069,20739,684,36,No
CUST_4147,25,139415,5666,699,12,No
CUST_4148,48,69833,38044,805,12,No
CUST_4149,61,83644,32883,466,12,Yes
CUST_4150,25,100206,19063,424,36,Yes
CUST_4151,38,89468,38649,386,36,No
CUST_4152,46,132899,39828,788,12,No
CUST_4153,40,79473,44470,525,12,No
CUST_4154,61,65809,14429,644,24,No
CUST_4155,47,58328,37926,817,12,No
CUST_4156,32,56784,42997,330,60,Yes
CUST_4157,27,43723,45724,595,24,No
CUST_4158,23,80646,37269,713,24,No
CUST_4159,30,86255,36704,434,24,Yes
CUST_4160,54,20074,33391,824,60,No
CUST_4161,45,144173,29187,303,24,No
CUST_4162,55,46498,7526,477,24,Yes
CUST_4163,36,85522,29686,558,36,No
CUST_4164,22,116881,12803,364,36,No
CUST_4165,44,40541,37668,662,12,No
CUST_4166,30,65929,11574,316,12,Yes
CUST_4167,58,143199,13733,499,48,No
CUST_4168,42,120453,12257,843,60,No
CUST_4169,46,46028,41051,511,36,Yes
CUST_4170,63,49545,20909,734,12,No
CUST_4171,59,99569,29146,572,60,No
CUST_4172,47,51673,16802,589,24,No
CUST_4173,49,50974,12896,782,60,No
CUST_4174,58,78899,33133,533,36,No
CUST_4175,40,43097,18526,707,48,No
CUST_4176,47,122511,16278,445,36,No
CUST_4177,61,113144,30551,729,12,No
CUST_4178,40,84824,30298,731,12,No
CUST_4179,64,43525,40338,844,60,Yes
CUST_4180,39,77804,27191,796,36,No
CUST_4181,40,35043,38092,388,12,No
CUST_4182,55,61846,28871,710,24,No
CUST_4183,22,97261,14721,540,24,No
CUST_4184,50,122240,43413,522,48,No
CUST_4185,54,127611,35279,767,60,No
CUST_4186,42,70227,19404,621,12,No
CUST_4187,23,73028,9486,674,48,Yes
CUST_4188,26,57383,40198,411,24,Yes
CUST_4189,35,49483,33687,826,48,No
CUST_4190,47,27265,18156,711,48,No
CUST_4191,30,42763,5567,568,12,No
CUST_4192,29,95652,7179,551,12,Yes
CUST_4193,53,35733,7019,673,12,No
CUST_4194,52,132196,20919,749,60,No
CUST_4195,26,111038,24703,836,48,No
CUST_4196,61,57420,23704,667,48,No
CUST_4197,56,141480,23030,554,60,No
CUST_4198,22,128777,8909,762,24,No
CUST_4199,49,29247,13015,567,36,No
CUST_4200,24,43840,8420,425,24,No
CUST_4201,21,85149,21740,692,60,No
CUST_4202,39,41058,45253,633,48,Yes
CUST_4203,46,135229,35328,667,48,No
CUST_4204,45,54929,24465,755,12,No
CUST_4205,30,104171,9131,366,12,Yes
CUST_4206,35,111164,15652,365,48,Yes
CUST_4207,42,51362,26507,699,48,No
CUST_4208,41,106489,28806,586,12,No
CUST_4209,42,104664,24171,485,12,No
CUST_4210,56,67356,25593,583,24,No
CUST_4211,54,97597,14470,815,48,No
CUST_4212,50,147880,49308,536,48,No
CUST_4213,45,26041,26326,317,60,Yes
CUST_4214,48,98209,9597,713,24,No
CUST_4215,21,147037,42304,308,36,No
CUST_4216,24,81954,35788,719,36,No
CUST_4217,27,81869,47725,328,36,No
CUST_4218,29,41059,41930,647,12,Yes
CUST_4219,56,119864,38071,749,36,No
CUST_4220,39,64722,10067,679,60,No
CUST_4221,21,37548,10024,665,12,Yes
CUST_4222,30,35078,12715,526,12,No
CUST_4223,56,25419,36770,417,36,No
CUST_4224,29,55490,16226,711,12,No
CUST_4225,62,96086,40399,655,24,No
CUST_4226,52,135158,18412,553,24,No
CUST_4227,52,78760,49415,842,36,No
CUST_4228,26,50337,17569,743,60,No
CUST_4229,58,21468,7369,380,12,Yes
CUST_4230,37,44309,49427,345,48,No
CUST_4231,30,86344,37021,348,36,Yes
CUST_4232,47,110283,5528,748,12,No
CUST_4233,55,92255,48270,706,36,No
CUST_4234,41,147006,35314,582,36,No
CUST_4235,45,101899,42443,772,60,No
CUST_4236,48,48718,23047,715,48,No
CUST_4237,35,114337,24748,420,12,No
CUST_4238,24,128895,40109,302,36,Yes
CUST_4239,49,57841,18919,615,36,No
CUST_4240,29,93548,20256,759,12,No
CUST_4241,47,103565,9905,526,36,Yes
CUST_4242,46,66660,13884,378,36,No
CUST_4243,39,126553,33906,843,36,No
CUST_4244,48,70281,46911,370,24,No
CUST_4245,37,133451,10950,496,24,Yes
CUST_4246,63,136041,6360,357,48,No
CUST_4247,61,20767,42895,723,60,No
CUST_4248,62,23895,26946,768,12,No
CUST_4249,40,78026,13730,347,60,Yes
CUST_4250,60,138142,27161,734,60,No
CUST_4251,59,62968,32738,484,24,No
CUST_4252,43,60097,8925,464,48,Yes
CUST_4253,52,35332,13463,630,60,No
CUST_4254,53,34621,22412,629,60,No
CUST_4255,25,96870,27402,420,36,Yes
CUST_4256,63,38174,39010,512,12,No
CUST_4257,54,144357,30717,806,48,Yes
CUST_4258,60,119189,46552,467,12,Yes
CUST_4259,31,60502,14797,845,24,No
CUST_4260,23,56674,25594,726,60,No
CUST_4261,53,57260,11406,520,60,No
CUST_4262,31,62498,18965,309,12,No
CUST_4263,36,87609,18733,419,24,No
CUST_4264,38,69464,31926,546,36,No
CUST_4265,50,91805,33783,659,36,No
CUST_4266,30,84919,22824,520,60,Yes
CUST_4267,38,148564,41394,805,60,No
CUST_4268,58,74469,47842,357,48,Yes
CUST_4269,39,37194,33287,759,12,No
CUST_4270,56,46811,21568,427,60,No
CUST_4271,33,92377,35436,385,24,No
CUST_4272,23,145737,26380,403,12,Yes
CUST_4273,30,63723,29796,442,48,Yes
CUST_4274,58,120336,13031,504,36,No
CUST_4275,21,95235,26947,337,48,Yes
CUST_4276,47,131041,8188,662,12,No
CUST_4277,28,96298,30669,608,36,No
CUST_4278,62,79238,40713,351,24,Yes
CUST_4279,37,148353,36813,300,36,Yes
CUST_4280,29,125433,11765,310,36,No
CUST_4281,26,137393,28171,513,24,No
CUST_4282,63,127092,15807,817,60,No
CUST_4283,45,22147,15204,714,60,No
CUST_4284,59,118919,32066,307,36,Yes
CUST_4285,48,119251,47120,304,36,Yes
CUST_4286,53,58445,42367,661,48,No
CUST_4287,57,73803,27658,411,60,No
CUST_4288,29,147253,42081,572,24,No
CUST_4289,38,81108,39986,721,36,No
CUST_4290,41,126170,18786,564,36,Yes
CUST_4291,22,22013,34283,757,48,No
CUST_4292,63,105617,5056,511,48,No
CUST_4293,58,102410,37911,377,48,No
CUST_4294,60,73502,44986,520,12,No
CUST_4295,56,137116,13559,668,24,No
CUST_4296,63,57755,31058,646,12,No
CUST_4297,57,28733,27745,324,36,Yes
CUST_4298,35,29479,5615,719,48,No
CUST_4299,48,95361,13062,653,48,No
CUST_4300,38,41304,33214,716,48,No
CUST_4301,54,55694,49288,814,60,No
CUST_4302,42,144232,43745,514,24,No
CUST_4303,31,125586,49187,411,12,No
CUST_4304,33,101171,47548,727,24,No
CUST_4305,24,134151,15681,515,48,No
CUST_4306,42,106296,11984,712,36,No
CUST_4307,27,29490,32579,679,60,No
CUST_4308,63,41252,30274,531,24,Yes
CUST_4309,44,125290,42739,557,36,No
CUST_4310,24,26862,32399,555,48,No
CUST_4311,48,130463,36481,702,48,No
CUST_4312,35,89959,5944,723,48,No
CUST_4313,21,30450,33457,364,48,No
CUST_4314,23,76022,14114,489,60,Yes
CUST_4315,34,147898,44846,472,60,No
CUST_4316,58,81991,23130,526,24,Yes
CUST_4317,21,60927,17312,687,48,No
CUST_4318,58,120377,37596,700,60,No
CUST_4319,58,108090,43551,512,36,Yes
CUST_4320,41,69853,14751,352,60,No
CUST_4321,49,51826,11907,438,60,Yes
CUST_4322,25,62879,33114,717,24,No
CUST_4323,30,77265,30009,442,60,No
CUST_4324,48,92361,24310,808,36,No
CUST_4325,41,128956,40725,785,48,No
CUST_4326,27,97990,23996,736,12,No
CUST_4327,23,109787,11047,842,24,No
CUST_4328,40,106184,44017,592,36,No
CUST_4329,39,60736,33767,583,24,No
CUST_4330,55,44530,21347,313,48,Yes
CUST_4331,24,98052,41527,571,60,Yes
CUST_4332,25,67058,29102,324,60,Yes
CUST_4333,21,126080,9263,621,36,No
CUST_4334,24,94094,48049,402,48,Yes
CUST_4335,32,94255,6902,339,12,No
CUST_4336,47,24886,35823,534,12,No
CUST_4337,62,146598,35540,388,60,No
CUST_4338,43,113721,40335,399,48,No
CUST_4339,45,138623,15190,443,48,Yes
CUST_4340,41,57387,45843,381,36,No
CUST_4341,44,41575,32690,528,12,No
CUST_4342,45,132260,7994,694,36,No
CUST_4343,52,128649,42997,812,24,Yes
CUST_4344,52,59643,7010,496,48,Yes
CUST_4345,25,30100,12377,573,12,Yes
CUST_4346,56,80356,18036,671,36,No
CUST_4347,62,27856,31467,379,60,Yes
CUST_4348,62,58169,5048,534,24,No
CUST_4349,59,48804,41978,586,36,No
CUST_4350,36,149557,21038,844,60,No
CUST_4351,53,55790,37576,736,12,No
CUST_4352,41,50988,12878,426,12,Yes
CUST_4353,29,129979,32609,716,24,No
CUST_4354,26,96448,29070,340,60,No
CUST_4355,55,58506,45647,768,48,No
CUST_4356,59,133430,26996,596,12,No
CUST_4357,42,107904,23161,341,48,Yes
CUST_4358,61,87306,45148,578,48,No
CUST_4359,25,32305,7228,758,36,No
CUST_4360,62,29969,31365,332,36,Yes
CUST_4361,43,32404,30188,575,12,Yes
CUST_4362,37,28989,47582,389,48,No
CUST_4363,32,85305,13888,823,36,No
CUST_4364,43,55983,28130,459,60,No
CUST_4365,36,130284,44159,757,60,No
CUST_4366,23,59462,47197,698,60,No
CUST_4367,50,39360,23790,390,60,No
CUST_4368,42,105657,29824,765,48,No
CUST_4369,29,46287,38405,519,60,Yes
CUST_4370,49,85472,29474,718,48,No
CUST_4371,57,135440,22333,678,12,No
CUST_4372,43,128965,47864,746,12,No
CUST_4373,33,81313,41355,445,60,No
CUST_4374,52,54160,38879,532,60,Yes
CUST_4375,43,26789,13367,670,60,No
CUST_4376,37,47181,5722,533,12,No
CUST_4377,60,34385,36145,666,36,No
CUST_4378,41,102597,42634,780,12,No
CUST_4379,22,85641,15139,662,60,Yes
CUST_4380,57,64247,7128,810,36,No
CUST_4381,26,106673,46886,394,36,Yes
CUST_4382,64,120250,25617,515,24,No
CUST_4383,38,25544,33080,842,48,No
CUST_4384,50,135783,40285,434,60,No
CUST_4385,42,33275,22533,382,48,Yes
CUST_4386,53,125289,37624,690,24,Yes
CUST_4387,50,83248,32956,346,48,No
CUST_4388,37,54550,47443,691,60,No
CUST_4389,63,73693,38077,684,24,Yes
CUST_4390,52,148924,8952,680,48,No
CUST_4391,62,39641,47460,376,12,No
CUST_4392,34,91749,27796,558,36,No
CUST_4393,30,144877,36746,698,24,Yes
CUST_4394,56,100021,26249,399,12,No
CUST_4395,54,35605,5015,800,60,No
CUST_4396,29,123173,30957,682,36,No
CUST_4397,62,70713,21005,491,24,No
CUST_4398,48,40390,26292,644,36,No
CUST_4399,31,95403,36876,309,24,No
CUST_4400,34,78466,19817,563,24,No
CUST_4401,59,23981,30470,567,48,No
CUST_4402,39,29493,14759,494,36,No
CUST_4403,35,91218,11412,706,36,No
CUST_4404,48,91318,25504,595,12,Yes
CUST_4405,44,135631,47964,396,60,Yes
CUST_4406,28,139238,13507,761,12,No
CUST_4407,63,115335,26050,386,48,Yes
CUST_4408,29,127441,9820,376,24,Yes
CUST_4409,53,36984,12835,782,48,No
CUST_4410,53,145580,32631,445,48,No
CUST_4411,39,131316,39617,410,12,Yes
CUST_4412,23,42760,18587,596,24,No
CUST_4413,30,111529,39721,725,60,Yes
CUST_4414,60,21524,11840,633,48,Yes
CUST_4415,62,138454,42834,822,60,No
CUST_4416,21,69402,36440,837,24,No
CUST_4417,49,111656,40183,461,24,No
CUST_4418,54,85614,35636,729,12,No
CUST_4419,33,55891,7389,368,36,No
CUST_4420,21,111009,5763,432,12,Yes
CUST_4421,54,59832,28925,488,60,No
CUST_4422,49,65836,31549,578,12,Yes
CUST_4423,33,93953,44023,729,24,No
CUST_4424,49,33362,44941,841,48,No
CUST_4425,59,86745,28457,460,36,No
CUST_4426,44,57921,26423,752,24,No
CUST_4427,46,90434,15518,469,48,Yes
CUST_4428,37,147717,48020,356,60,No
CUST_4429,27,38562,37360,539,60,Yes
CUST_4430,33,84510,33173,657,60,No
CUST_4431,25,96407,14395,500,12,No
CUST_4432,46,27610,49835,743,60,No
CUST_4433,23,129381,24207,601,60,No
CUST_4434,27,112918,43055,405,12,No
CUST_4435,59,35791,31639,400,48,Yes
CUST_4436,21,78047,33924,396,24,Yes
CUST_4437,37,120848,12433,328,36,No
CUST_4438,63,123826,35104,805,60,No
CUST_4439,45,87906,49052,737,60,No
CUST_4440,23,39665,42594,678,60,No
CUST_4441,35,90246,8664,372,12,No
CUST_4442,49,85864,15528,553,12,Yes
CUST_4443,63,66451,33190,815,12,No
CUST_4444,52,123883,5497,849,36,No
CUST_4445,46,106148,12641,319,24,Yes
CUST_4446,36,65890,9643,834,60,No
CUST_4447,45,26794,10056,720,48,No
CUST_4448,48,52888,37899,745,60,No
CUST_4449,29,26749,10443,435,60,Yes
CUST_4450,21,66531,22241,804,60,No
CUST_4451,49,135652,13712,600,60,No
CUST_4452,42,40608,13221,332,24,Yes
CUST_4453,36,100986,36346,577,48,Yes
CUST_4454,61,89211,20660,432,12,Yes
CUST_4455,64,140382,43915,826,48,Yes
CUST_4456,61,103996,16588,425,60,No
CUST_4457,27,76017,42372,644,48,No
CUST_4458,34,123947,47220,316,60,No
CUST_4459,49,77676,22942,677,48,Yes
CUST_4460,39,31560,41373,359,36,No
CUST_4461,39,74401,6607,766,48,No
CUST_4462,22,70468,49477,690,12,No
CUST_4463,61,135884,7016,486,12,No
CUST_4464,35,52463,8574,797,48,No
CUST_4465,23,51663,12274,660,48,No
CUST_4466,31,133687,47703,748,24,No
CUST_4467,50,88706,20748,480,48,No
CUST_4468,60,78773,25175,429,12,No
CUST_4469,38,53123,44174,448,36,Yes
CUST_4470,22,114346,16826,771,12,No
CUST_4471,52,29718,22472,799,24,No
CUST_4472,28,146777,39129,654,48,No
CUST_4473,42,82637,9473,510,36,No
CUST_4474,26,20028,28490,329,12,No
CUST_4475,32,82370,45087,323,36,Yes
CUST_4476,60,67599,46435,521,60,Yes
CUST_4477,56,37397,14481,700,12,No
CUST_4478,35,129198,13520,811,60,No
CUST_4479,48,127323,31415,387,36,Yes
CUST_4480,38,65406,22570,764,48,No
CUST_4481,22,67657,24798,349,48,No
CUST_4482,33,87560,8536,402,48,No
CUST_4483,35,143178,6773,667,60,No
CUST_4484,40,124143,34894,791,48,No
CUST_4485,49,144745,48023,567,24,Yes
CUST_4486,62,146896,40326,696,12,Yes
CUST_4487,49,33503,10079,619,12,No
CUST_4488,23,74943,30838,819,36,Yes
CUST_4489,39,95839,26804,748,60,No
CUST_4490,23,102674,24675,775,12,No
CUST_4491,34,45345,30594,539,60,No
CUST_4492,60,138423,47749,557,36,Yes
CUST_4493,24,70390,41292,689,48,No
CUST_4494,31,115041,13998,642,36,No
CUST_4495,51,79557,18697,686,24,No
CUST_4496,63,85054,18429,693,48,No
CUST_4497,52,21906,12140,569,48,No
CUST_4498,47,60167,46553,448,48,No
CUST_4499,50,27961,19901,679,36,No
CUST_4500,63,46140,28279,327,24,No
CUST_4501,22,144098,33525,448,60,No
CUST_4502,29,139289,25491,719,36,No
CUST_4503,48,78701,8280,579,12,No
CUST_4504,51,97567,39980,481,12,Yes
CUST_4505,54,100664,34989,465,36,No
CUST_4506,35,101199,13078,316,60,Yes
CUST_4507,45,149856,31118,449,12,Yes
CUST_4508,56,119764,28985,638,60,No
CUST_4509,28,101218,21997,344,48,No
CUST_4510,29,142357,19274,801,36,No
CUST_4511,57,100729,5868,488,48,No
CUST_4512,59,48561,31398,360,12,Yes
CUST_4513,52,70568,21042,593,60,No
CUST_4514,37,129349,36820,332,48,No
CUST_4515,55,93302,26246,598,12,Yes
CUST_4516,57,115380,25561,714,24,Yes
CUST_4517,39,114968,21254,848,48,No
CUST_4518,64,49504,39512,730,24,No
CUST_4519,49,136116,40024,794,24,No
CUST_4520,27,57146,28996,399,12,No
CUST_4521,48,60297,33618,322,36,No
CUST_4522,29,106394,16859,719,60,No
CUST_4523,48,147173,28580,723,12,No
CUST_4524,26,145942,10423,786,48,No
CUST_4525,49,88607,42857,388,60,Yes
CUST_4526,37,36939,11608,508,36,No
CUST_4527,36,110467,47485,570,12,No
CUST_4528,43,70715,9876,705,36,No
CUST_4529,51,64460,26038,577,48,No
CUST_4530,23,86576,33006,505,12,Yes
CUST_4531,41,88222,40775,627,48,Yes
CUST_4532,46,32666,35810,635,60,No
CUST_4533,56,82119,19325,337,60,No
CUST_4534,62,55321,40892,527,36,No
CUST_4535,57,21779,6753,782,36,No
CUST_4536,42,33186,34531,433,60,Yes
CUST_4537,62,36459,22996,689,24,No
CUST_4538,32,106246,8275,724,60,No
CUST_4539,62,107755,13747,809,12,No
CUST_4540,33,25057,5824,726,48,No
CUST_4541,31,80663,18880,773,60,No
CUST_4542,36,38733,48809,660,60,No
CUST_4543,28,39157,6081,510,48,Yes
CUST_4544,60,55030,16517,478,48,Yes
CUST_4545,60,39613,26683,357,12,Yes
CUST_4546,22,128612,21876,372,48,Yes
CUST_4547,50,135080,42532,514,36,Yes
CUST_4548,50,103028,13266,372,60,Yes
CUST_4549,32,106282,16183,766,48,No
CUST_4550,30,25188,26066,570,12,No
CUST_4551,64,127106,17877,798,48,No
CUST_4552,31,148346,14982,653,60,No
CUST_4553,35,49680,13968,533,24,Yes
CUST_4554,36,123361,31598,618,48,Yes
CUST_4555,37,80119,19639,318,36,No
CUST_4556,46,122302,9674,671,60,No
CUST_4557,22,94400,9316,483,12,Yes
CUST_4558,32,75718,14695,576,60,No
CUST_4559,46,56445,36094,444,24,Yes
CUST_4560,43,25796,27187,380,12,No
CUST_4561,38,67218,46147,621,24,No
CUST_4562,52,59131,6214,734,24,No
CUST_4563,58,28123,28940,342,36,No
CUST_4564,23,28222,49406,612,48,No
CUST_4565,58,44074,30685,592,36,No
CUST_4566,23,131958,48481,368,36,No
CUST_4567,50,136088,20977,355,36,Yes
